Date,R.A._ICRF,DEC_ICRF,delta,deldot,Opposition,x_ICRF,y_ICRF,z_ICRF,x_Ecl,y_Ecl,z_Ecl,x_Pol,y_Pol
06/17/2020,35.95657,9.88483,0.00268955842842,-0.0248901,2,0.0021447767541358854,0.0015557889922585024,0.00046171184343773124,0.0021447767541358854,0.0016110669511598902,-0.00019524470206325846,0.0026824623103039657,0.644242035747074
06/18/2020,47.50181,14.20653,0.00267236477842,-0.0341898,2,0.0017501485668542616,0.0019100731467909795,0.0006558460770529564,0.0017501485668542616,0.0020133384645725223,-0.0001580560974796813,0.002667686596845527,0.85521695178285
06/19/2020,59.66824,18.013,0.0026506358178,-0.0405511,2,0.0012729783498479678,0.00217567188687079,0.0008196634675906435,0.0012729783498479678,0.002322183352124633,-0.00011340563715188715,0.0026482087153520306,1.0693502177805072
06/20/2020,72.56091,21.08062,0.00262611495167,-0.0438653,2,0.0007343535396590307,0.0023377345935779617,0.0009445642318888968,0.0007343535396590307,0.0025205556404086812,-6.327623391892451e-05,0.0026253525206352316,1.2872978659792962
06/21/2020,86.17819,23.17213,0.00260051775212,-0.0443352,2,0.0001593507562354533,0.0023854092297510166,0.0010232901456562105,0.0001593507562354533,0.0025956116245897157,-1.001048815912149e-05,0.0026004984847559655,1.5094809099066184
06/22/2020,100.38027,24.07216,0.00257536122433,-0.0424351,2,-0.0004236741994184472,0.0023129046152969143,0.00105045601957811,-0.0004236741994184472,0.0025398958959898877,4.375438336187167e-05,0.002574989512545466,1.7360822252849575
06/23/2020,114.89946,23.63602,0.00255183088414,-0.0388197,2,-0.0009842606944543881,0.002120460483243509,0.0010230929017472482,-0.0009842606944543881,0.0023524474246136686,9.519906003432042e-05,0.0025500545092643247,1.9670622634787494
06/24/2020,129.41099,21.83135,0.00253071388593,-0.0341892,2,-0.001491468130006621,0.0018150330991697843,0.0009411112785062141,-0.001491468130006621,0.0020396128533635015,0.00014147437226533005,0.0025267563741744182,2.2021894397993913
06/25/2020,143.63816,18.75014,0.00251241629159,-0.0291386,2,-0.0019158471609304127,0.001410515751596347,0.0008075955625808733,-0.0019158471609304127,0.0016153659346378737,0.00017988378307461062,0.0025059683650903524,2.441082915449875
06/26/2020,157.43339,14.58648,0.00249706296727,-0.0240294,2,-0.0022315514241175722,0.0009273797667566369,0.0006288628405626305,-0.0022315514241175722,0.0011010015361950548,0.00020808008392497323,0.002488378215059969,2.6832555261901505
06/27/2020,170.79944,9.59726,0.00248465524967,-0.0189235,2,-0.0024183616066286054,0.00039171336760929974,0.0004142456842666958,-0.0024183616066286054,0.0005241674188253152,0.00022424844779709834,0.0024745149713374707,2.928149336928247
06/28/2020,183.86161,4.06842,0.00247524276979,-0.0136025,2,-0.002463399692463273,-0.00016627959111825712,0.00017561270497053343,-0.002463399692463273,-8.27038599162344e-05,0.0002272637149315268,0.0024647876122037764,-3.108032201364894
06/29/2020,196.82161,-1.70236,0.00246905851757,-0.0076737,2,-0.002362365411847052,-0.0007142125014833856,-7.334934777159556e-05,-0.002362365411847052,-0.000684453891821894,0.00021680058593909885,0.0024595217968380414,-2.859582054289508
06/30/2020,209.91183,-7.40836,0.00246657309984,-0.0007381,2,-0.0021201629445206046,-0.0012197303352786918,-0.000318040649504048,-0.0021201629445206046,-0.0012455900423372123,0.00019338405303025467,0.0024589805743209722,-2.6104170286396777
07/01/2020,223.35151,-12.73092,0.00246844389042,0.0074223,4,-0.0017508162167162806,-0.0016528600479614475,-0.0005439774602756977,-0.0017508162167162806,-0.0017328512801046767,0.00015838010125864715,0.0024633576645865145,-2.361351347837182
07/02/2020,237.29699,-17.34275,0.00247536335888,0.0166916,1,-0.0012766004959863578,-0.0019882798654828455,-0.0007378740466018428,-0.0012766004959863578,-0.0021177205707483162,0.00011390573454610024,0.0024727412404299785,-2.1132854544925808
07/03/2020,251.78427,-20.9283,0.00248784173737,0.0265527,1,-0.0007263831062289987,-0.0022072642397025443,-0.0008886555403054875,-0.0007263831062289987,-0.0023786122306598506,6.267335431152984e-05,0.002487052182978781,-1.8671825260347399
07/04/2020,266.68166,-23.22648,0.00250598291133,0.0361332,1,-0.00013329900919689742,-0.0022990198052070423,-0.0009882761057978084,-0.00013329900919689742,-0.0025024230916304607,7.771518497267532e-06,0.002505970860839812,-1.624014004582915
07/05/2020,281.69241,-24.08554,0.00252931873949,0.0443567,1,0.0004679584656338807,-0.0022611943809833705,-0.001032215157700224,0.0004679584656338807,-0.002485196884745782,-4.7587860077190325e-05,0.0025288710290381666,-1.3846772550291366
07/06/2020,296.43569,-23.50186,0.00255675068413,0.050153,1,0.0010438267002227865,-0.0020994905189625442,-0.0010195780703249851,0.0010438267002227865,-0.002331809737993991,-0.00010031563436289535,0.002554781954355713,-1.1499012129616204
07/07/2020,310.57521,-21.61502,0.00258661410348,0.0526618,1,0.001564141778881862,-0.001826514306246715,-0.0009528265870314539,0.001564141778881862,-0.0020548067359226372,-0.00014765599847241457,0.0025823962179411506,-0.9201586144614811
07/08/2020,323.91815,-18.65921,0.0026168447117,0.0513759,1,0.0020037110557005384,-0.0014601592089574192,-0.000837229559268264,0.0020037110557005384,-0.0016727006418737187,-0.00018732542030097546,0.002610131305521107,-0.6956040060036044
07/09/2020,336.43742,-14.90042,0.00264520380514,0.046201,1,0.002343126245476389,-0.0010218648124345811,-0.0006801873812376212,0.002343126245476389,-0.0012081055988801335,-0.00021758545549123524,0.0026362396970468762,-0.4760461104473774
07/10/2020,348.23496,-10.5891,0.00266951515688,0.0374399,1,0.0025689280110266386,-0.0005350413450111711,-0.0004905617250697471,0.0025689280110266386,-0.0006860250424516106,-0.00023725447962901557,0.0026589512001366283,-0.26095763145921913
07/11/2020,359.48952,-5.93877,0.00268787757123,0.0257289,1,0.0026733457131382036,-2.3818955639729843e-05,-0.0002781028466576791,0.0026733457131382036,-0.00013247638058109365,-0.0002456797601655562,0.0026766261026460675,-0.04951402313369721
07/12/2020,10.41624,-1.1255,0.00269883346218,0.0119535,1,0.002653845293542328,0.0004878493449499713,-5.301161342198906e-05,0.002653845293542328,0.00042650625699391145,-0.0002426924540869824,0.0026878992595169415,0.15934995350704384
07/13/2020,21.24336,3.7007,0.00270148750537,-0.0028384,1,0.0025126707731520244,0.000976789009705327,0.00017436616052640637,0.0025126707731520244,0.0009655453105915378,-0.00022856635931939998,0.0026918009140829307,0.36687337789305224
07/14/2020,32.20056,8.39966,0.00269557686254,-0.0175172,3,0.002256497228161058,0.001421022943196986,0.00039376220751898846,0.002256497228161058,0.0014603927071892603,-0.00020398044502077856,0.0026878479495518553,0.574400494560158
07/15/2020,43.51061,12.82366,0.00268149589754,-0.0309489,2,0.0018962402697646737,0.0018001323056390742,0.0005951611294777232,0.0018962402697646737,0.0018883306311805303,-0.0001700015152638043,0.0026761015924908122,0.7833081967209529
07/16/2020,55.37631,16.80208,0.00266027578412,-0.0420757,2,0.001446997675642811,0.002095688188361829,0.000768996743439334,0.001446997675642811,0.0022286456806402863,-0.00012807577609750783,0.002657190968513987,0.9949329134786348
07/17/2020,67.95516,20.13195,0.00263351563401,-0.0500041,2,0.0009280515254091929,0.002291842492731569,0.0009064121299225349,0.0009280515254091929,0.0024632744294341828,-8.002528385741778e-05,0.00263229947926117,1.2104877130204534
07/18/2020,81.31911,22.58105,0.00260325963444,-0.054103,2,0.0003627911096631907,0.002376150684032693,0.0009996255608101451,0.0003627911096631907,0.002577703846897545,-2.8039485438025166e-05,0.0026031086246180836,1.4309727556047926
07/19/2020,95.40891,23.91154,0.00257181716289,-0.0541004,2,-0.00022162054869791938,0.002340615475283956,0.0010424236416120185,-0.00022162054869791938,0.002562125019735518,2.5362077510971727e-05,0.002571692105280081,1.6570802868984253
07/20/2020,110.01231,23.92639,0.00254153239669,-0.0501565,2,-0.0007950267867349723,0.002182858800899538,0.0010307505940498462,-0.0007950267867349723,0.0024127428199717904,7.740424066710755e-05,0.002540353421662341,1.8891034016080943
07/21/2020,124.8023,22.52607,0.00251452667322,-0.0428794,2,-0.0013256624915183775,0.001907214984370716,0.0009633246349533165,-0.0013256624915183775,0.0021330240481085947,0.00012518689670470344,0.0025114084954917805,2.1268707853671946
07/22/2020,139.43815,19.74784,0.00249245615585,-0.0332522,2,-0.001782169177884527,0.0015254465145593944,0.0008421541672707818,-0.001782169177884527,0.0017345594739952834,0.0001658738719815592,0.002486930547367257,2.3697317290010282
07/23/2020,153.67711,15.7649,0.00247633922269,-0.0224659,2,-0.002136076167205394,0.0010567766311372886,0.0006727984138002636,-0.002136076167205394,0.0012371974074886123,0.00019691909159216738,0.002468497279155768,2.61661396889114
07/24/2020,167.4338,10.84913,0.0024665012397,-0.011689,2,-0.002364387237082729,0.000527038863838089,0.0004642535886411576,-0.002364387237082729,0.0006682181375346336,0.00021630043742831956,0.0024569986744420427,2.866158033452498
07/25/2020,180.77234,5.32208,0.00246265521542,-0.0018398,2,-0.0024518160035473524,-3.305217752962774e-05,0.00022842186485747448,-0.0024518160035473524,6.053618045596139e-05,0.0002227203754491709,0.0024525632192453485,3.116907324980338
07/26/2020,193.86031,-0.48311,0.00246409498206,0.0065648,4,-0.0023922620469989282,-0.0005902666427813324,-2.0776658090837008e-05,-0.0023922620469989282,-0.0005498235746255669,0.00021573227827038837,0.00245463310185566,-2.915681764623
07/27/2020,206.9163,-6.24086,0.00246994218951,0.0134402,1,-0.0021893184169980975,-0.0011114878826101102,-0.0002685032128770362,-0.0021893184169980975,-0.0011265746734281249,0.0001957774085657253,0.002462170917263207,-2.6663509269752623
07/28/2020,220.16287,-11.63774,0.00247937553072,0.0190457,1,-0.0018558222225789774,-0.001566230996014344,-0.0005001473459281986,-0.0018558222225789774,-0.0016359360616753043,0.00016413440414916175,0.0024739367250816422,-2.419084350670357
07/29/2020,233.78109,-16.37233,0.00249178317041,0.0238157,1,-0.0014126223652928436,-0.001928767708538422,-0.0007023792052106947,-0.0014126223652928436,-0.002049000198787358,0.00012279905041297679,0.002488755464395042,-2.1743864856457846
07/30/2020,247.86146,-20.16164,0.0025068082574,0.028168,1,-0.0008867977168146813,-0.00217971214099025,-0.0008640210826367559,-0.0008867977168146813,-0.002343534651864072,7.431543805587893e-05,0.0025057064582738714,-1.9325460513068482
07/31/2020,262.35786,-22.76284,0.00252428997043,0.0323415,1,-0.00030954790983470364,-0.0023070093570634873,-0.0009766922610279921,-0.00030954790983470364,-0.0025051455757518068,2.1577549017552612e-05,0.0025241977466497916,-1.6937379910761523
08/01/2020,277.07036,-24.01017,0.00254412922804,0.0363021,1,0.0002860560309871461,-0.0023063217475947236,-0.0010352031069673752,0.0002860560309871461,-0.0025277889747656827,-3.23786219031323e-05,0.002543923181586083,-1.458111196170708
08/02/2020,291.6868,-23.85228,0.00256612396989,0.0397327,1,0.0008672762503176623,-0.0021808313290679606,-0.001037689186912258,0.0008672762503176623,-0.002413642663404198,-8.457675729206591e-05,0.002564729810520004,-1.2258405961849146
08/03/2020,305.88064,-22.36625,0.00258982190875,0.0421007,1,0.0014037006074887589,-0.0019405164428218913,-0.0009854938146508356,0.0014037006074887589,-0.0021723959308759485,-0.00013228016892491423,0.0025864414696549175,-0.997130106316088
08/04/2020,319.41406,-19.73531,0.00261442942073,0.0427792,1,0.001868856885434616,-0.0016010087374214216,-0.0008828285000171305,0.001868856885434616,-0.0018200657771591643,-0.00017313493164650042,0.0026086903786042464,-0.7721725504179392
08/05/2020,332.19059,-16.20163,0.00263879725023,0.041186,1,0.002241333525854147,-0.0011821915855258298,-0.000736273053164077,0.002241333525854147,-0.0013775121385017838,-0.00020526875549841853,0.002630801335304044,-0.551081977679765
08/06/2020,344.24706,-12.01843,0.00266148310756,0.0369059,1,0.0025053744560719223,-0.0007067274591376241,-0.0005541908201968266,0.0025053744560719223,-0.0008688541747127529,-0.00022734025110783746,0.0026517557847685483,-0.3338177490822171
08/07/2020,355.71364,-7.41845,0.00268087469595,0.0297754,1,0.0026509990398262753,-0.00019869495788074824,-0.00034614092496834057,0.0026509990398262753,-0.00031998597026873467,-0.00023854183083129704,0.0026702409873134406,-0.12012279343282155
08/08/2020,6.77315,-2.6019,0.00269534841814,0.0199216,1,0.0026737779372199414,0.0003175579827969198,-0.00012235834735573116,0.0026737779372199414,0.0002426824395698906,-0.00023857885725705238,0.0026847687468457538,0.09051585714103819
08/09/2020,17.6329,2.26134,0.00270343913436,0.0077634,1,0.002574416745964523,0.0008182804116375272,0.00010667117331735746,0.002574416745964523,0.000793188995531472,-0.00022762422686163546,0.0026938393353232466,0.2988752932683181
08/10/2020,28.50917,7.02121,0.00270400181782,-0.0060154,1,0.002358297971002017,0.001280940074063984,0.0003305284214686976,0.002358297971002017,0.0013067162323875015,-0.00020627457127975543,0.002696122517990831,0.5059801436832797
08/11/2020,39.61834,11.53317,0.00269635270297,-0.0205092,3,0.0020350882432886176,0.0016846689371132243,0.000539095829299275,0.0020350882432886176,0.0017600935670529293,-0.00017551175476579809,0.0026906344089735893,0.713065681587142
08/12/2020,51.16739,15.64304,0.00268038231364,-0.0346445,2,0.0016184727893637616,0.002010629728582239,0.0007227470317507464,0.0016184727893637616,0.002132208992304603,-0.00013667476174697673,0.0026768954699008187,0.9215225152167492
08/13/2020,63.33686,19.17406,0.00265663396746,-0.047246,2,0.0011260147455579579,0.0022424238372142,0.0008725423566462825,0.0011260147455579579,0.0024044610793943705,-9.144259142197168e-05,0.0026550597525359563,1.1328268482454877
08/14/2020,76.25058,21.9208,0.00262633888224,-0.0571226,2,0.0005790874156072573,0.002366638707094103,0.0009804768837330708,0.0005790874156072573,0.0025613598748066508,-4.1824408918930494e-05,0.00262600583456782,1.3484485264359036
08/15/2020,89.93355,23.65726,0.0025913941353,-0.063181,2,2.7528545513736583e-06,0.002373617406909956,0.0010398347906629736,2.7528545513736583e-06,0.002591373916984148,9.859443863018905e-06,0.0025913753791826353,1.569734012515283
08/16/2020,104.27397,24.16598,0.00255426531201,-0.0645728,2,-0.0005745849745837825,0.0022584730343294945,0.001045668658957809,-0.0005745849745837825,0.0024880515911044608,6.1013696189109786e-05,0.0025535364914202586,1.7977551439736252
08/17/2020,119.02229,23.28767,0.00251779655584,-0.0608646,2,-0.0011219941006692354,0.0020222751399948803,0.0009954054414267016,-0.0011219941006692354,0.0022513506917942643,0.00010885218059684422,0.0025154424460478277,2.033134978489212
08/18/2020,133.85276,20.97478,0.00248492308956,-0.0521975,2,-0.0016074986036523958,0.0016731971329848685,0.0008894955617962518,-0.0016074986036523958,0.0018889493440390173,0.0001505369587130683,0.002480359124217668,2.275871488800683
08/19/2020,148.46959,17.32259,0.00245830924938,-0.0393739,2,-0.0020003324266476344,0.001227266137865682,0.0007319647364029891,-0.0020003324266476344,0.001417153485602957,0.00018338633191335233,0.0024514595282922017,2.525212048565977
08/20/2020,162.6984,12.56146,0.0024399741059,-0.0238033,2,-0.0022738090562720377,0.0007082823133227833,0.0005306620183430287,-0.0022738090562720377,0.0008609215095715756,0.00020513451058944138,0.0024313357378255547,2.7796474811314202
08/21/2020,176.51698,7.01768,0.0024309984368,-0.0072743,2,-0.0024083298220966038,0.00014658337994271606,0.00029700872116615183,-0.0024083298220966038,0.00025263086828831164,0.00021419269854987432,0.002421543905778288,3.0370761098961196
08/22/2020,190.02934,1.06475,0.0024314050486,0.008403,4,-0.0023938366177422574,-0.00042336204494981404,4.518115547206268e-05,-0.0023938366177422574,-0.000370455087510841,0.00020985658448381884,0.002422331670995191,-2.9880568783072334
08/23/2020,203.4145,-4.91714,0.00244025623173,0.0217681,1,-0.0022310697707319783,-0.00096614053256043,-0.00020916650297527094,-0.0022310697707319783,-0.0009696182986854945,0.00019240194769622922,0.0024326594432883108,-2.731620643569876
08/24/2020,216.87331,-10.56684,0.00245593619942,0.0319609,1,-0.0019313437765185197,-0.0014486875664869467,-0.00045037558463005686,-0.0019313437765185197,-0.0015082940037223287,0.0001630430337671767,0.0024505182277962246,-2.4785724186920475
08/25/2020,230.57913,-15.55576,0.00247652445577,0.0387805,1,-0.001515017308896179,-0.001843043123337073,-0.0006641445469864244,-0.001515017308896179,-0.001955140556153323,0.00012377939835187077,0.0024734292067028207,-2.230037170835405
08/26/2020,244.6304,-19.59727,0.00250014986859,0.0425683,1,-0.0010091525167819023,-0.0021281837312486836,-0.0008385669736710228,-0.0010091525167819023,-0.0022861331976722207,7.717231229095853e-05,0.002498958542998715,-1.9864950391847365
08/27/2020,259.00939,-22.46057,0.00252524363612,0.0439898,1,-0.00044491272756515764,-0.0022908819687088105,-0.000964763127435919,-0.00044491272756515764,-0.0024856038501947396,2.6107211880544833e-05,0.0025251086779092065,-1.7479164403704106
08/28/2020,273.56491,-23.99275,0.00255065718444,0.0437975,1,0.0001448946693972528,-0.0023257634551359747,-0.0010371508849100126,0.0001448946693972528,-0.0025464011753105614,-2.643220937871267e-05,0.0025505202235706244,-1.513955875455867
08/29/2020,288.04157,-24.14186,0.00257565329549,0.042636,1,0.0007279275485877724,-0.0022348122447865184,-0.0010534351489900724,0.0007279275485877724,-0.002469432570522614,-7.755102976472034e-05,0.0025744855284796087,-1.2841397672523185
08/30/2020,302.15634,-22.96609,0.00259980432936,0.0409183,1,0.0012740198126341398,-0.0020265321572429397,-0.0010144079473441378,0.0012740198126341398,-0.002262815188738826,-0.0001245932967199341,0.002596817102025373,-1.058008716364172
08/31/2020,315.68656,-20.61859,0.00262284110246,0.0387782,1,0.0017565059796209516,-0.0017149069757079474,-0.0009236212735627358,0.0017565059796209516,-0.0019407918025223854,-0.0001652554736501587,0.0026176298587046736,-0.8352003297075958
09/01/2020,328.52393,-17.31295,0.00264449489484,0.0360918,1,0.0021531962520807474,-0.001318243669882263,-0.000786976985480256,0.0021531962520807474,-0.0015225063527381432,-0.00019767031828841683,0.0026370968306269264,-0.6154693926648616
09/02/2020,340.67836,-13.28496,0.00266436751438,0.0325499,1,0.0024470152111108656,-0.0008579702304831123,-0.000612256393907209,0.0024470152111108656,-0.0010307138644232655,-0.00022045348253353235,0.0026552315367444506,-0.3986583950830933
09/03/2020,352.2497,-8.76422,0.0026818530688,0.0277606,1,0.0026263268484228693,-0.00035744140335896765,-0.00040863040886594365,0.0026263268484228693,-0.0004904898766184683,-0.00023272913186787807,0.002671735958849976,-0.18463190995632628
09/04/2020,3.39278,-3.95946,0.00269612223969,0.0213598,1,0.0026849727874109623,0.00015917724359457936,-0.00018616892150749673,0.0026849727874109623,7.198856288380103e-05,-0.00023412370454005199,0.0026859376802754503,0.02680523267966971
09/05/2020,14.29035,0.94457,0.00270616774842,0.0131101,1,0.0026220753024211165,0.0006678883196725782,4.461147236666229e-05,0.0026220753024211165,0.0006305210170254985,-0.00022474037935118048,0.0026968195424384,0.235985935582179
09/06/2020,25.13658,5.7826,0.00271090057339,0.0029758,1,0.0024416838747375064,0.0011456698102782891,0.0002731345098481267,0.0024416838747375064,0.0011597782046976627,-0.00020512506078325371,0.0027031288589789604,0.4434411066002051
09/07/2020,36.12755,10.4003,0.002709281591,-0.0088292,3,0.0021523516141210937,0.0015711076079475046,0.0004890911497576727,0.0021523516141210937,0.0016360123655119454,-0.00017621807062222818,0.0027035446974144274,0.6499367501412462
09/08/2020,47.45321,14.64353,0.0027004724235,-0.0218222,2,0.0017667235503857138,0.0019248821865766581,0.0006826915660796787,0.0017667235503857138,0.002037604011899991,-0.0001393165362960241,0.002696876380703877,0.8564814403973716
09/09/2020,59.28535,18.34794,0.00268399079661,-0.0352552,2,0.0013011901956000752,0.002190178186880066,0.0008448847145475928,0.0013011901956000752,0.002345525054988448,-9.603586612749271e-05,0.00268227211682639,1.064310282953485
09/10/2020,71.75669,21.33167,0.00265985739123,-0.0481402,2,0.0007756297192626246,0.002353094916719855,0.0009675661182496116,0.0007756297192626246,0.002543798083650594,-4.8282397341147475e-05,0.002659419138042714,1.2748409663543074
09/11/2020,84.93013,23.3961,0.00262872088508,-0.0593009,2,0.00021320194145237054,0.0024031529636652886,0.0010438267370801817,0.00021320194145237054,0.0026200601670198207,1.7734183908719135e-06,0.002628720286877817,1.489602303467261
09/12/2020,98.76579,24.34016,0.00259194424147,-0.0674574,2,-0.0003598914689091623,0.0023339742087137142,0.0010682778077612067,-0.0003598914689091623,0.0025663159688154727,5.1724556050290944e-05,0.002591428085282494,1.710124328919905
09/13/2020,113.10626,23.99149,0.00255162837848,-0.0713608,2,-0.0009148437466252143,0.0021441719628088264,0.0010374945277107541,-0.0009148437466252143,0.002379930918929223,9.898041346610936e-05,0.0025497078773095857,1.937781896369968
09/14/2020,127.70389,22.24889,0.00251054177687,-0.0699852,2,-0.0014210852658339697,0.0018384115045004135,0.0009505681568197507,-0.0014210852658339697,0.0020648238511636096,0.00014085149734756948,0.0025065874948033483,2.1735830016366955
09/15/2020,142.29341,19.12115,0.00247192297519,-0.0627719,2,-0.001847771656080263,0.0014284597363529853,0.0008097196328834714,-0.001847771656080263,0.0016326741263337973,0.00017469487530765132,0.0024657422606212164,2.4179177053942236
09/16/2020,156.67726,14.74566,0.00243913787052,-0.0498764,2,-0.0021660658157371254,0.0009338746282051074,0.0006208305824415162,-0.0021660658157371254,0.001103765408034944,0.00019812712415354322,0.002431077784456821,2.6703171966316908
09/17/2020,170.77875,9.38066,0.00241521478839,-0.0323254,2,-0.0023521220193505293,0.0003818559376096736,0.0003936629561647611,-0.0023521220193505293,0.0005069360672174412,0.0002092852214043208,0.0024061301232808454,2.9293167876164707
09/18/2020,184.64454,3.37763,0.00240234318745,-0.0119683,2,-0.0023902950618864584,-0.0001941888631783093,0.00014153795542593984,-0.0023902950618864584,-0.0001218642698017723,0.0002071024074083165,0.002393399545235418,-3.0906538174364075
09/19/2020,198.40961,-2.85626,0.00240147644978,0.0088362,2,-0.002275745523345651,-0.0007574637401995796,-0.00011966676273321169,-0.002275745523345651,-0.0007425601326366577,0.00019150953302332583,0.0023938281554048827,-2.8261916065031523
09/20/2020,212.2466,-8.89754,0.00241217871038,0.027728,4,-0.002015573219717986,-0.0012715647768243585,-0.0003730867795913058,-0.002015573219717986,-0.001315043300449981,0.00016349876056965498,0.0024066313149509852,-2.5635031122806686
09/21/2020,226.31152,-14.34277,0.00243277739356,0.0428595,1,-0.0016280329021835683,-0.0017043250411990305,-0.0006026531921148829,-0.0016280329021835683,-0.0018034093480703611,0.0001250177560059775,0.0024295630074768213,-2.3051302519092594
09/22/2020,240.69001,-18.84019,0.00246076401861,0.0532151,1,-0.0011400884440626881,-0.002030783958430654,-0.0007946536410166885,-0.0011400884440626881,-0.002179302932964211,7.871862151958642e-05,0.002459504611484128,-2.0527869524575486
09/23/2020,255.35246,-22.11757,0.00249330001493,0.0586531,1,-0.0005840908231856118,-0.0022347560180751565,-0.0009387483232459929,-0.0005840908231856118,-0.0024237612027211957,2.7649717969521108e-05,0.0024931466979594566,-1.8072727376768987
09/24/2020,270.13747,-24.00694,0.00252767699237,0.0597237,1,5.540043780138318e-06,-0.0023090166423524565,-0.0010283785446084295,5.540043780138318e-06,-0.002527546838653583,-2.5045240742329732e-05,0.0025275529101628728,-1.5686044643836947
09/25/2020,284.78532,-24.46043,0.00256163581344,0.0573827,1,0.0005950509943895197,-0.002254516356647201,-0.0010606829650676422,0.0005950509943895197,-0.0024903937555795152,-7.636292912802664e-05,0.002560497362574974,-1.3362552576811302
09/26/2020,299.0176,-23.54723,0.00259351804446,0.0527118,1,0.00115330197361175,-0.002079105402944682,-0.0010361231239814585,0.00115330197361175,-0.0023196879999928394,-0.00012360415564246,0.002590570952444178,-1.1094074365728974
09/27/2020,312.62366,-21.42771,0.00262227208273,0.0467009,1,0.0016530087132349827,-0.0017961442673033149,-0.0009579868688389204,0.0016530087132349827,-0.0020289954092215312,-0.00016447096762745332,0.002617109125862508,-0.8871601233741637
09/28/2020,325.50926,-18.31434,0.00264735713527,0.0401122,1,0.0020714735798095583,-0.0014231914779845247,-0.0008318792140738811,0.0020714735798095583,-0.0016366551650072794,-0.00019712148708588158,0.002640008128963627,-0.6686703492820614
09/29/2020,337.69541,-14.43528,0.00266859011894,0.0334169,1,0.0023909800609174608,-0.0009808361570776598,-0.0006652428159465296,0.0023909800609174608,-0.0011645179364208145,-0.000220194339058814,0.002659490115783598,-0.4532310318213223
09/30/2020,349.28777,-10.01086,0.00268597424913,0.0267925,1,0.0025989843840756146,-0.0004916577903092665,-0.0004669158977254603,0.0025989843840756146,-0.0006368156400562686,-0.00023281683551729711,0.002675865091533797,-0.2402906723668119
10/01/2020,0.44153,-5.24374,0.00269953998944,0.0201662,1,0.0026881623756517706,2.0715798598984634e-05,-0.00024671856923294593,0.0026881623756517706,-7.913259576866777e-05,-0.0002346001470648692,0.0026893268536165066,-0.029428932785393373
10/02/2020,11.33497,-0.31845,0.00270922120249,0.0132909,1,0.002656336493275408,0.0005324746208764249,-1.5057776634539216e-05,0.002656336493275408,0.00048254631341277,-0.0002256213950989862,0.002699810087783018,0.17969900018035326
10/03/2020,22.15357,4.59407,0.00271478169302,0.0058417,1,0.0025062886911318186,0.0010204290255858331,0.00021744250091286477,0.0025062886911318186,0.001022719022606084,-0.0002064035810274395,0.0027069239373310044,0.38743626219698046
10/04/2020,33.0807,9.33021,0.00271579955977,-0.0024828,1,0.0022454705541913745,0.0014627262567447152,0.0004402966465191392,0.0022454705541913745,0.0015171650814895519,-0.00017787454740689516,0.002709968245982177,0.5942000204797814
10/05/2020,44.29022,13.72684,0.00271170920325,-0.0118642,3,0.001885633000558999,0.0018394838992427192,0.00064347025931306,0.001885633000558999,0.0019436512756377698,-0.00014133191042820306,0.002708023650946473,0.800548210238013
10/06/2020,55.93621,17.6155,0.00270189434198,-0.0222848,2,0.0014424092400218455,0.0021333324537280464,0.0008176681853868429,0.0014424092400218455,0.0022825440013686514,-9.839462047859246e-05,0.0027001021339727893,1.0072287759902498
10/07/2020,68.13636,20.81897,0.00268582073851,-0.0334707,2,0.0009348919021914559,0.0023298879532995496,0.0009545848813473218,0.0009348919021914559,0.00251734247197464,-5.096125410400344e-05,0.002685337220907376,1.2152026879999391
10/08/2020,80.94874,23.15333,0.00266319455612,-0.0448602,2,0.0003852231188643582,0.0024181988833533235,0.0010471497280658388,0.0003852231188643582,0.0026351863388625347,-1.1627174599081885e-06,0.002663194302306032,1.425640095477503
10/09/2020,94.34802,24.43847,0.00263413038978,-0.0556028,2,-0.00018181277693336934,0.002391226387333552,0.0010897813491825045,-0.00018181277693336934,0.0026273974337998503,4.868007157216752e-05,0.002633680535105627,1.639885001211246
10/10/2020,108.21516,24.5187,0.00259931030878,-0.0645928,2,-0.000739241434938259,0.0022464121758062417,0.001078688332462102,-0.000739241434938259,0.002490120435379712,9.610618869125055e-05,0.002597532999179264,1.8593788653208156
10/11/2020,122.35725,23.29036,0.00256010992051,-0.0705523,2,-0.0012585117748732894,0.001986371644813713,0.0010122443411938959,-0.0012585117748732894,0.0022251080034116828,0.00013858315464830183,0.002556356296438633,2.085534393057665
10/12/2020,136.56106,20.72807,0.00251865886283,-0.0721784,2,-0.0017104392122570338,0.001619685389410429,0.0008914367099329227,-0.0017104392122570338,0.0018406254195138375,0.0001736036679484532,0.0025126687473256302,2.319549725170361
10/13/2020,150.66,16.90125,0.002477793683,-0.0683702,2,-0.002066666002424,0.0011616567828385614,0.000720351781301797,-0.002066666002424,0.0013523387082842295,0.00019882954512760422,0.002469803301378281,2.562160155966387
10/14/2020,164.58307,11.97837,0.00244085865109,-0.0585235,2,-0.002301794172629276,0.0006347515527475447,0.0005065816891039204,-0.002301794172629276,0.0007838797495920931,0.00021229008368324112,0.0024316093179149187,2.813359763666466
10/15/2020,178.3674,6.22245,0.00241132849621,-0.0428376,2,-0.0023961492523957677,6.829494912780296e-05,0.00026136119987713583,-0.0023961492523957677,0.00016662286798982938,0.000212628071383882,0.0024019355569819007,3.072166646010878
